	Operation	Group	Group Offset	Ordinal Start	Ordinal End	Terminal End	Default Due	Tags	Op Index	Due Shift		Configs	Value
arith_skip_g08_03_o05_06	Skip Counting	8	3	5	6	10	1886	o05_to_07 o01_to_05 o04_to_07 o05_to_10	1				
arith_skip_g08_03_o06_07	Skip Counting	8	3	6	7	10	1887	o05_to_07 o06_to_10 o04_to_07 o05_to_10	1				
arith_skip_g08_03_o07_08	Skip Counting	8	3	7	8	10	1888	o05_to_07 o06_to_10 o04_to_07 o05_to_10 o07_to_10	1				
													
arith_skip_g08_03_o04_07	Skip Counting	8	3	4	7	10	1889	seq_04_to_07 seq_05_to_07	1				
arith_skip_g08_03_o01_07	Skip Counting	8	3	1	7	10	1890	seq_01_to_07	1				
													
arith_skip_g08_03_o08_09	Skip Counting	8	3	8	9	10	1891	o08_to_10 o06_to_10 o07_to_10 o05_to_10	1				
arith_skip_g08_03_o09_10	Skip Counting	8	3	9	10	10	1892	o08_to_10 o06_to_10 o07_to_10 o05_to_10	1				
arith_skip_g08_03_o10	Skip Counting	8	3	10		10	1893	o08_to_10 o06_to_10 o07_to_10 o05_to_10	1				
													
arith_skip_g08_03_o07_10	Skip Counting	8	3	7	10	10	1894	seq_07_to_10 seq_08_to_10	1				
arith_skip_g08_03_o01_10	Skip Counting	8	3	1	10	10	1895	seq_01_to_10	1				
													
arith_skip_g09_03_o01_02	Skip Counting	9	3	1	2	10	1896	o01_to_04 o01_to_05	1				
arith_skip_g09_03_o02_03	Skip Counting	9	3	2	3	10	1897	o01_to_04 o01_to_05	1				
arith_skip_g09_03_o03_04	Skip Counting	9	3	3	4	10	1898	o01_to_04 o01_to_05	1				
arith_skip_g09_03_o04_05	Skip Counting	9	3	4	5	10	1899	o01_to_04 o01_to_05 o04_to_07	1				
													
arith_skip_g09_03_o01_04	Skip Counting	9	3	1	4	10	1900	seq_01_to_04	1				
													
arith_skip_g09_03_o05_06	Skip Counting	9	3	5	6	10	1901	o05_to_07 o01_to_05 o04_to_07 o05_to_10	1				
arith_skip_g09_03_o06_07	Skip Counting	9	3	6	7	10	1902	o05_to_07 o06_to_10 o04_to_07 o05_to_10	1				
arith_skip_g09_03_o07_08	Skip Counting	9	3	7	8	10	1903	o05_to_07 o06_to_10 o04_to_07 o05_to_10 o07_to_10	1				
													
arith_skip_g09_03_o04_07	Skip Counting	9	3	4	7	10	1904	seq_04_to_07 seq_05_to_07	1				
arith_skip_g09_03_o01_07	Skip Counting	9	3	1	7	10	1905	seq_01_to_07	1				
													
arith_skip_g09_03_o08_09	Skip Counting	9	3	8	9	10	1906	o08_to_10 o06_to_10 o07_to_10 o05_to_10	1				
arith_skip_g09_03_o09_10	Skip Counting	9	3	9	10	10	1907	o08_to_10 o06_to_10 o07_to_10 o05_to_10	1				
arith_skip_g09_03_o10	Skip Counting	9	3	10		10	1908	o08_to_10 o06_to_10 o07_to_10 o05_to_10	1				
													
arith_skip_g09_03_o07_10	Skip Counting	9	3	7	10	10	1909	seq_07_to_10 seq_08_to_10	1				
arith_skip_g09_03_o01_10	Skip Counting	9	3	1	10	10	1910	seq_01_to_10	1				
													
arith_skip_g10_03_o01_02	Skip Counting	10	3	1	2	10	1911	o01_to_04 o01_to_05	1				
arith_skip_g10_03_o02_03	Skip Counting	10	3	2	3	10	1912	o01_to_04 o01_to_05	1				
arith_skip_g10_03_o03_04	Skip Counting	10	3	3	4	10	1913	o01_to_04 o01_to_05	1				
arith_skip_g10_03_o04_05	Skip Counting	10	3	4	5	10	1914	o01_to_04 o01_to_05 o04_to_07	1				
													
arith_skip_g10_03_o01_04	Skip Counting	10	3	1	4	10	1915	seq_01_to_04	1				
													
arith_skip_g10_03_o05_06	Skip Counting	10	3	5	6	10	1916	o05_to_07 o01_to_05 o04_to_07 o05_to_10	1				
arith_skip_g10_03_o06_07	Skip Counting	10	3	6	7	10	1917	o05_to_07 o06_to_10 o04_to_07 o05_to_10	1				
arith_skip_g10_03_o07_08	Skip Counting	10	3	7	8	10	1918	o05_to_07 o06_to_10 o04_to_07 o05_to_10 o07_to_10	1				
													
arith_skip_g10_03_o04_07	Skip Counting	10	3	4	7	10	1919	seq_04_to_07 seq_05_to_07	1				
arith_skip_g10_03_o01_07	Skip Counting	10	3	1	7	10	1920	seq_01_to_07	1				
													
arith_skip_g10_03_o08_09	Skip Counting	10	3	8	9	10	1921	o08_to_10 o06_to_10 o07_to_10 o05_to_10	1				
arith_skip_g10_03_o09_10	Skip Counting	10	3	9	10	10	1922	o08_to_10 o06_to_10 o07_to_10 o05_to_10	1				
arith_skip_g10_03_o10	Skip Counting	10	3	10		10	1923	o08_to_10 o06_to_10 o07_to_10 o05_to_10	1				
													
arith_skip_g10_03_o07_10	Skip Counting	10	3	7	10	10	1924	seq_07_to_10 seq_08_to_10	1				
arith_skip_g10_03_o01_10	Skip Counting	10	3	1	10	10	1925	seq_01_to_10	1				
													
arith_mul_g04_03_o01_02	Multiplication	4	3	1	2	10	1926	o01_to_04 o01_to_05	2				
arith_mul_g04_03_o02_03	Multiplication	4	3	2	3	10	1927	o01_to_04 o01_to_05	2				
arith_mul_g04_03_o03_04	Multiplication	4	3	3	4	10	1928	o01_to_04 o01_to_05	2				
arith_mul_g04_03_o04_05	Multiplication	4	3	4	5	10	1929	o01_to_04 o01_to_05 o04_to_07	2				
													
arith_mul_g04_03_o01_04	Multiplication	4	3	1	4	10	1930	seq_01_to_04	2				
													
arith_mul_g04_03_o05_06	Multiplication	4	3	5	6	10	1931	o05_to_07 o01_to_05 o04_to_07 o05_to_10	2				
arith_mul_g04_03_o06_07	Multiplication	4	3	6	7	10	1932	o05_to_07 o06_to_10 o04_to_07 o05_to_10	2				
arith_mul_g04_03_o07_08	Multiplication	4	3	7	8	10	1933	o05_to_07 o06_to_10 o04_to_07 o05_to_10 o07_to_10	2				
													
arith_mul_g04_03_o04_07	Multiplication	4	3	4	7	10	1934	seq_04_to_07 seq_05_to_07	2				
arith_mul_g04_03_o01_07	Multiplication	4	3	1	7	10	1935	seq_01_to_07	2				
													
arith_mul_g04_03_o08_09	Multiplication	4	3	8	9	10	1936	o08_to_10 o06_to_10 o07_to_10 o05_to_10	2				
arith_mul_g04_03_o09_10	Multiplication	4	3	9	10	10	1937	o08_to_10 o06_to_10 o07_to_10 o05_to_10	2				
arith_mul_g04_03_o10	Multiplication	4	3	10		10	1938	o08_to_10 o06_to_10 o07_to_10 o05_to_10	2				
													
arith_mul_g04_03_o07_10	Multiplication	4	3	7	10	10	1939	seq_07_to_10 seq_08_to_10	2				
arith_mul_g04_03_o01_10	Multiplication	4	3	1	10	10	1940	seq_01_to_10	2				
													
arith_mul_g05_03_o01_02	Multiplication	5	3	1	2	10	1941	o01_to_04 o01_to_05	2				
arith_mul_g05_03_o02_03	Multiplication	5	3	2	3	10	1942	o01_to_04 o01_to_05	2				
arith_mul_g05_03_o03_04	Multiplication	5	3	3	4	10	1943	o01_to_04 o01_to_05	2				
arith_mul_g05_03_o04_05	Multiplication	5	3	4	5	10	1944	o01_to_04 o01_to_05 o04_to_07	2				
													
arith_mul_g05_03_o01_04	Multiplication	5	3	1	4	10	1945	seq_01_to_04	2				
													
arith_mul_g05_03_o05_06	Multiplication	5	3	5	6	10	1946	o05_to_07 o01_to_05 o04_to_07 o05_to_10	2				
arith_mul_g05_03_o06_07	Multiplication	5	3	6	7	10	1947	o05_to_07 o06_to_10 o04_to_07 o05_to_10	2				
arith_mul_g05_03_o07_08	Multiplication	5	3	7	8	10	1948	o05_to_07 o06_to_10 o04_to_07 o05_to_10 o07_to_10	2				
													
arith_mul_g05_03_o04_07	Multiplication	5	3	4	7	10	1949	seq_04_to_07 seq_05_to_07	2				
arith_mul_g05_03_o01_07	Multiplication	5	3	1	7	10	1950	seq_01_to_07	2				
													
arith_mul_g05_03_o08_09	Multiplication	5	3	8	9	10	1951	o08_to_10 o06_to_10 o07_to_10 o05_to_10	2				
arith_mul_g05_03_o09_10	Multiplication	5	3	9	10	10	1952	o08_to_10 o06_to_10 o07_to_10 o05_to_10	2				
arith_mul_g05_03_o10	Multiplication	5	3	10		10	1953	o08_to_10 o06_to_10 o07_to_10 o05_to_10	2				
													
arith_mul_g05_03_o07_10	Multiplication	5	3	7	10	10	1954	seq_07_to_10 seq_08_to_10	2				
arith_mul_g05_03_o01_10	Multiplication	5	3	1	10	10	1955	seq_01_to_10	2				
													
arith_mul_g06_03_o01_02	Multiplication	6	3	1	2	10	1956	o01_to_04 o01_to_05	2				
arith_mul_g06_03_o02_03	Multiplication	6	3	2	3	10	1957	o01_to_04 o01_to_05	2				
arith_mul_g06_03_o03_04	Multiplication	6	3	3	4	10	1958	o01_to_04 o01_to_05	2				
arith_mul_g06_03_o04_05	Multiplication	6	3	4	5	10	1959	o01_to_04 o01_to_05 o04_to_07	2				
													
arith_mul_g06_03_o01_04	Multiplication	6	3	1	4	10	1960	seq_01_to_04	2				
													
arith_mul_g06_03_o05_06	Multiplication	6	3	5	6	10	1961	o05_to_07 o01_to_05 o04_to_07 o05_to_10	2				
arith_mul_g06_03_o06_07	Multiplication	6	3	6	7	10	1962	o05_to_07 o06_to_10 o04_to_07 o05_to_10	2				
arith_mul_g06_03_o07_08	Multiplication	6	3	7	8	10	1963	o05_to_07 o06_to_10 o04_to_07 o05_to_10 o07_to_10	2				
													
arith_mul_g06_03_o04_07	Multiplication	6	3	4	7	10	1964	seq_04_to_07 seq_05_to_07	2				
arith_mul_g06_03_o01_07	Multiplication	6	3	1	7	10	1965	seq_01_to_07	2				
													
arith_mul_g06_03_o08_09	Multiplication	6	3	8	9	10	1966	o08_to_10 o06_to_10 o07_to_10 o05_to_10	2				
arith_mul_g06_03_o09_10	Multiplication	6	3	9	10	10	1967	o08_to_10 o06_to_10 o07_to_10 o05_to_10	2				
arith_mul_g06_03_o10	Multiplication	6	3	10		10	1968	o08_to_10 o06_to_10 o07_to_10 o05_to_10	2				
													
arith_mul_g06_03_o07_10	Multiplication	6	3	7	10	10	1969	seq_07_to_10 seq_08_to_10	2				
arith_mul_g06_03_o01_10	Multiplication	6	3	1	10	10	1970	seq_01_to_10	2				
													
arith_mul_g07_03_o01_02	Multiplication	7	3	1	2	10	1971	o01_to_04 o01_to_05	2				
arith_mul_g07_03_o02_03	Multiplication	7	3	2	3	10	1972	o01_to_04 o01_to_05	2				
arith_mul_g07_03_o03_04	Multiplication	7	3	3	4	10	1973	o01_to_04 o01_to_05	2				
arith_mul_g07_03_o04_05	Multiplication	7	3	4	5	10	1974	o01_to_04 o01_to_05 o04_to_07	2				
													
arith_mul_g07_03_o01_04	Multiplication	7	3	1	4	10	1975	seq_01_to_04	2				
													
arith_mul_g07_03_o05_06	Multiplication	7	3	5	6	10	1976	o05_to_07 o01_to_05 o04_to_07 o05_to_10	2				
arith_mul_g07_03_o06_07	Multiplication	7	3	6	7	10	1977	o05_to_07 o06_to_10 o04_to_07 o05_to_10	2				
arith_mul_g07_03_o07_08	Multiplication	7	3	7	8	10	1978	o05_to_07 o06_to_10 o04_to_07 o05_to_10 o07_to_10	2				
													
arith_mul_g07_03_o04_07	Multiplication	7	3	4	7	10	1979	seq_04_to_07 seq_05_to_07	2				
arith_mul_g07_03_o01_07	Multiplication	7	3	1	7	10	1980	seq_01_to_07	2				
													
arith_mul_g07_03_o08_09	Multiplication	7	3	8	9	10	1981	o08_to_10 o06_to_10 o07_to_10 o05_to_10	2				
arith_mul_g07_03_o09_10	Multiplication	7	3	9	10	10	1982	o08_to_10 o06_to_10 o07_to_10 o05_to_10	2				
arith_mul_g07_03_o10	Multiplication	7	3	10		10	1983	o08_to_10 o06_to_10 o07_to_10 o05_to_10	2				
													
arith_mul_g07_03_o07_10	Multiplication	7	3	7	10	10	1984	seq_07_to_10 seq_08_to_10	2				
arith_mul_g07_03_o01_10	Multiplication	7	3	1	10	10	1985	seq_01_to_10	2				
													
arith_mul_g08_03_o01_02	Multiplication	8	3	1	2	10	1986	o01_to_04 o01_to_05	2				
arith_mul_g08_03_o02_03	Multiplication	8	3	2	3	10	1987	o01_to_04 o01_to_05	2				
arith_mul_g08_03_o03_04	Multiplication	8	3	3	4	10	1988	o01_to_04 o01_to_05	2				
arith_mul_g08_03_o04_05	Multiplication	8	3	4	5	10	1989	o01_to_04 o01_to_05 o04_to_07	2				
													
arith_mul_g08_03_o01_04	Multiplication	8	3	1	4	10	1990	seq_01_to_04	2				
													
arith_mul_g08_03_o05_06	Multiplication	8	3	5	6	10	1991	o05_to_07 o01_to_05 o04_to_07 o05_to_10	2				
arith_mul_g08_03_o06_07	Multiplication	8	3	6	7	10	1992	o05_to_07 o06_to_10 o04_to_07 o05_to_10	2				
arith_mul_g08_03_o07_08	Multiplication	8	3	7	8	10	1993	o05_to_07 o06_to_10 o04_to_07 o05_to_10 o07_to_10	2				
													
arith_mul_g08_03_o04_07	Multiplication	8	3	4	7	10	1994	seq_04_to_07 seq_05_to_07	2				
arith_mul_g08_03_o01_07	Multiplication	8	3	1	7	10	1995	seq_01_to_07	2				
													
arith_mul_g08_03_o08_09	Multiplication	8	3	8	9	10	1996	o08_to_10 o06_to_10 o07_to_10 o05_to_10	2				
arith_mul_g08_03_o09_10	Multiplication	8	3	9	10	10	1997	o08_to_10 o06_to_10 o07_to_10 o05_to_10	2				
arith_mul_g08_03_o10	Multiplication	8	3	10		10	1998	o08_to_10 o06_to_10 o07_to_10 o05_to_10	2				
													
arith_mul_g08_03_o07_10	Multiplication	8	3	7	10	10	1999	seq_07_to_10 seq_08_to_10	2				
arith_mul_g08_03_o01_10	Multiplication	8	3	1	10	10	2000	seq_01_to_10	2				
													
arith_mul_g09_03_o01_02	Multiplication	9	3	1	2	10	2001	o01_to_04 o01_to_05	2				
arith_mul_g09_03_o02_03	Multiplication	9	3	2	3	10	2002	o01_to_04 o01_to_05	2				
arith_mul_g09_03_o03_04	Multiplication	9	3	3	4	10	2003	o01_to_04 o01_to_05	2				
arith_mul_g09_03_o04_05	Multiplication	9	3	4	5	10	2004	o01_to_04 o01_to_05 o04_to_07	2				
													
arith_mul_g09_03_o01_04	Multiplication	9	3	1	4	10	2005	seq_01_to_04	2				
													
arith_mul_g09_03_o05_06	Multiplication	9	3	5	6	10	2006	o05_to_07 o01_to_05 o04_to_07 o05_to_10	2				
arith_mul_g09_03_o06_07	Multiplication	9	3	6	7	10	2007	o05_to_07 o06_to_10 o04_to_07 o05_to_10	2				
arith_mul_g09_03_o07_08	Multiplication	9	3	7	8	10	2008	o05_to_07 o06_to_10 o04_to_07 o05_to_10 o07_to_10	2				
													
arith_mul_g09_03_o04_07	Multiplication	9	3	4	7	10	2009	seq_04_to_07 seq_05_to_07	2				
arith_mul_g09_03_o01_07	Multiplication	9	3	1	7	10	2010	seq_01_to_07	2				
													
arith_mul_g09_03_o08_09	Multiplication	9	3	8	9	10	2011	o08_to_10 o06_to_10 o07_to_10 o05_to_10	2				
arith_mul_g09_03_o09_10	Multiplication	9	3	9	10	10	2012	o08_to_10 o06_to_10 o07_to_10 o05_to_10	2				
arith_mul_g09_03_o10	Multiplication	9	3	10		10	2013	o08_to_10 o06_to_10 o07_to_10 o05_to_10	2				
													
arith_mul_g09_03_o07_10	Multiplication	9	3	7	10	10	2014	seq_07_to_10 seq_08_to_10	2				
arith_mul_g09_03_o01_10	Multiplication	9	3	1	10	10	2015	seq_01_to_10	2				
													
arith_mul_g10_03_o01_02	Multiplication	10	3	1	2	10	2016	o01_to_04 o01_to_05	2				
arith_mul_g10_03_o02_03	Multiplication	10	3	2	3	10	2017	o01_to_04 o01_to_05	2				
arith_mul_g10_03_o03_04	Multiplication	10	3	3	4	10	2018	o01_to_04 o01_to_05	2				
arith_mul_g10_03_o04_05	Multiplication	10	3	4	5	10	2019	o01_to_04 o01_to_05 o04_to_07	2				
													
arith_mul_g10_03_o01_04	Multiplication	10	3	1	4	10	2020	seq_01_to_04	2				
													
arith_mul_g10_03_o05_06	Multiplication	10	3	5	6	10	2021	o05_to_07 o01_to_05 o04_to_07 o05_to_10	2				
arith_mul_g10_03_o06_07	Multiplication	10	3	6	7	10	2022	o05_to_07 o06_to_10 o04_to_07 o05_to_10	2				
arith_mul_g10_03_o07_08	Multiplication	10	3	7	8	10	2023	o05_to_07 o06_to_10 o04_to_07 o05_to_10 o07_to_10	2				
													
arith_mul_g10_03_o04_07	Multiplication	10	3	4	7	10	2024	seq_04_to_07 seq_05_to_07	2				
arith_mul_g10_03_o01_07	Multiplication	10	3	1	7	10	2025	seq_01_to_07	2				
													
arith_mul_g10_03_o08_09	Multiplication	10	3	8	9	10	2026	o08_to_10 o06_to_10 o07_to_10 o05_to_10	2				
arith_mul_g10_03_o09_10	Multiplication	10	3	9	10	10	2027	o08_to_10 o06_to_10 o07_to_10 o05_to_10	2				
arith_mul_g10_03_o10	Multiplication	10	3	10		10	2028	o08_to_10 o06_to_10 o07_to_10 o05_to_10	2				
													
arith_mul_g10_03_o07_10	Multiplication	10	3	7	10	10	2029	seq_07_to_10 seq_08_to_10	2				
arith_mul_g10_03_o01_10	Multiplication	10	3	1	10	10	2030	seq_01_to_10	2				
													
arith_div_g04_03_o01_02	Division	4	3	1	2	10	2031	o01_to_04 o01_to_05	3				
arith_div_g04_03_o02_03	Division	4	3	2	3	10	2032	o01_to_04 o01_to_05	3				
arith_div_g04_03_o03_04	Division	4	3	3	4	10	2033	o01_to_04 o01_to_05	3				
arith_div_g04_03_o04_05	Division	4	3	4	5	10	2034	o01_to_04 o01_to_05 o04_to_07	3				
													
arith_div_g04_03_o01_04	Division	4	3	1	4	10	2035	seq_01_to_04	3				
													
arith_div_g04_03_o05_06	Division	4	3	5	6	10	2036	o05_to_07 o01_to_05 o04_to_07 o05_to_10	3				
arith_div_g04_03_o06_07	Division	4	3	6	7	10	2037	o05_to_07 o06_to_10 o04_to_07 o05_to_10	3				
arith_div_g04_03_o07_08	Division	4	3	7	8	10	2038	o05_to_07 o06_to_10 o04_to_07 o05_to_10 o07_to_10	3				
													
arith_div_g04_03_o04_07	Division	4	3	4	7	10	2039	seq_04_to_07 seq_05_to_07	3				
arith_div_g04_03_o01_07	Division	4	3	1	7	10	2040	seq_01_to_07	3				
													
arith_div_g04_03_o08_09	Division	4	3	8	9	10	2041	o08_to_10 o06_to_10 o07_to_10 o05_to_10	3				
arith_div_g04_03_o09_10	Division	4	3	9	10	10	2042	o08_to_10 o06_to_10 o07_to_10 o05_to_10	3				
arith_div_g04_03_o10	Division	4	3	10		10	2043	o08_to_10 o06_to_10 o07_to_10 o05_to_10	3				
													
arith_div_g04_03_o07_10	Division	4	3	7	10	10	2044	seq_07_to_10 seq_08_to_10	3				
arith_div_g04_03_o01_10	Division	4	3	1	10	10	2045	seq_01_to_10	3				
													
arith_div_g05_03_o01_02	Division	5	3	1	2	10	2046	o01_to_04 o01_to_05	3				
arith_div_g05_03_o02_03	Division	5	3	2	3	10	2047	o01_to_04 o01_to_05	3				
arith_div_g05_03_o03_04	Division	5	3	3	4	10	2048	o01_to_04 o01_to_05	3				
arith_div_g05_03_o04_05	Division	5	3	4	5	10	2049	o01_to_04 o01_to_05 o04_to_07	3				
													
arith_div_g05_03_o01_04	Division	5	3	1	4	10	2050	seq_01_to_04	3				
													
arith_div_g05_03_o05_06	Division	5	3	5	6	10	2051	o05_to_07 o01_to_05 o04_to_07 o05_to_10	3				
arith_div_g05_03_o06_07	Division	5	3	6	7	10	2052	o05_to_07 o06_to_10 o04_to_07 o05_to_10	3				
arith_div_g05_03_o07_08	Division	5	3	7	8	10	2053	o05_to_07 o06_to_10 o04_to_07 o05_to_10 o07_to_10	3				
													
arith_div_g05_03_o04_07	Division	5	3	4	7	10	2054	seq_04_to_07 seq_05_to_07	3				
arith_div_g05_03_o01_07	Division	5	3	1	7	10	2055	seq_01_to_07	3				
													
arith_div_g05_03_o08_09	Division	5	3	8	9	10	2056	o08_to_10 o06_to_10 o07_to_10 o05_to_10	3				
arith_div_g05_03_o09_10	Division	5	3	9	10	10	2057	o08_to_10 o06_to_10 o07_to_10 o05_to_10	3				
arith_div_g05_03_o10	Division	5	3	10		10	2058	o08_to_10 o06_to_10 o07_to_10 o05_to_10	3				
													
arith_div_g05_03_o07_10	Division	5	3	7	10	10	2059	seq_07_to_10 seq_08_to_10	3				
arith_div_g05_03_o01_10	Division	5	3	1	10	10	2060	seq_01_to_10	3				
													
arith_div_g06_03_o01_02	Division	6	3	1	2	10	2061	o01_to_04 o01_to_05	3				
arith_div_g06_03_o02_03	Division	6	3	2	3	10	2062	o01_to_04 o01_to_05	3				
arith_div_g06_03_o03_04	Division	6	3	3	4	10	2063	o01_to_04 o01_to_05	3				
arith_div_g06_03_o04_05	Division	6	3	4	5	10	2064	o01_to_04 o01_to_05 o04_to_07	3				
													
arith_div_g06_03_o01_04	Division	6	3	1	4	10	2065	seq_01_to_04	3				
													
arith_div_g06_03_o05_06	Division	6	3	5	6	10	2066	o05_to_07 o01_to_05 o04_to_07 o05_to_10	3				
arith_div_g06_03_o06_07	Division	6	3	6	7	10	2067	o05_to_07 o06_to_10 o04_to_07 o05_to_10	3				
arith_div_g06_03_o07_08	Division	6	3	7	8	10	2068	o05_to_07 o06_to_10 o04_to_07 o05_to_10 o07_to_10	3				
													
arith_div_g06_03_o04_07	Division	6	3	4	7	10	2069	seq_04_to_07 seq_05_to_07	3				
arith_div_g06_03_o01_07	Division	6	3	1	7	10	2070	seq_01_to_07	3				
													
arith_div_g06_03_o08_09	Division	6	3	8	9	10	2071	o08_to_10 o06_to_10 o07_to_10 o05_to_10	3				
arith_div_g06_03_o09_10	Division	6	3	9	10	10	2072	o08_to_10 o06_to_10 o07_to_10 o05_to_10	3				
arith_div_g06_03_o10	Division	6	3	10		10	2073	o08_to_10 o06_to_10 o07_to_10 o05_to_10	3				
													
arith_div_g06_03_o07_10	Division	6	3	7	10	10	2074	seq_07_to_10 seq_08_to_10	3				
arith_div_g06_03_o01_10	Division	6	3	1	10	10	2075	seq_01_to_10	3				
													
arith_div_g07_03_o01_02	Division	7	3	1	2	10	2076	o01_to_04 o01_to_05	3				
arith_div_g07_03_o02_03	Division	7	3	2	3	10	2077	o01_to_04 o01_to_05	3				
arith_div_g07_03_o03_04	Division	7	3	3	4	10	2078	o01_to_04 o01_to_05	3				
arith_div_g07_03_o04_05	Division	7	3	4	5	10	2079	o01_to_04 o01_to_05 o04_to_07	3				
													
arith_div_g07_03_o01_04	Division	7	3	1	4	10	2080	seq_01_to_04	3				
													
arith_div_g07_03_o05_06	Division	7	3	5	6	10	2081	o05_to_07 o01_to_05 o04_to_07 o05_to_10	3				
arith_div_g07_03_o06_07	Division	7	3	6	7	10	2082	o05_to_07 o06_to_10 o04_to_07 o05_to_10	3				
arith_div_g07_03_o07_08	Division	7	3	7	8	10	2083	o05_to_07 o06_to_10 o04_to_07 o05_to_10 o07_to_10	3				
													
arith_div_g07_03_o04_07	Division	7	3	4	7	10	2084	seq_04_to_07 seq_05_to_07	3				
arith_div_g07_03_o01_07	Division	7	3	1	7	10	2085	seq_01_to_07	3				
													
arith_div_g07_03_o08_09	Division	7	3	8	9	10	2086	o08_to_10 o06_to_10 o07_to_10 o05_to_10	3				
arith_div_g07_03_o09_10	Division	7	3	9	10	10	2087	o08_to_10 o06_to_10 o07_to_10 o05_to_10	3				
arith_div_g07_03_o10	Division	7	3	10		10	2088	o08_to_10 o06_to_10 o07_to_10 o05_to_10	3				
													
arith_div_g07_03_o07_10	Division	7	3	7	10	10	2089	seq_07_to_10 seq_08_to_10	3				
arith_div_g07_03_o01_10	Division	7	3	1	10	10	2090	seq_01_to_10	3				
													
arith_div_g08_03_o01_02	Division	8	3	1	2	10	2091	o01_to_04 o01_to_05	3				
arith_div_g08_03_o02_03	Division	8	3	2	3	10	2092	o01_to_04 o01_to_05	3				
arith_div_g08_03_o03_04	Division	8	3	3	4	10	2093	o01_to_04 o01_to_05	3				
arith_div_g08_03_o04_05	Division	8	3	4	5	10	2094	o01_to_04 o01_to_05 o04_to_07	3				
													
arith_div_g08_03_o01_04	Division	8	3	1	4	10	2095	seq_01_to_04	3				
													
arith_div_g08_03_o05_06	Division	8	3	5	6	10	2096	o05_to_07 o01_to_05 o04_to_07 o05_to_10	3				
arith_div_g08_03_o06_07	Division	8	3	6	7	10	2097	o05_to_07 o06_to_10 o04_to_07 o05_to_10	3				
arith_div_g08_03_o07_08	Division	8	3	7	8	10	2098	o05_to_07 o06_to_10 o04_to_07 o05_to_10 o07_to_10	3				
													
arith_div_g08_03_o04_07	Division	8	3	4	7	10	2099	seq_04_to_07 seq_05_to_07	3				
arith_div_g08_03_o01_07	Division	8	3	1	7	10	2100	seq_01_to_07	3				
													
arith_div_g08_03_o08_09	Division	8	3	8	9	10	2101	o08_to_10 o06_to_10 o07_to_10 o05_to_10	3				
arith_div_g08_03_o09_10	Division	8	3	9	10	10	2102	o08_to_10 o06_to_10 o07_to_10 o05_to_10	3				
arith_div_g08_03_o10	Division	8	3	10		10	2103	o08_to_10 o06_to_10 o07_to_10 o05_to_10	3				
													
arith_div_g08_03_o07_10	Division	8	3	7	10	10	2104	seq_07_to_10 seq_08_to_10	3				
arith_div_g08_03_o01_10	Division	8	3	1	10	10	2105	seq_01_to_10	3				
													
arith_div_g09_03_o01_02	Division	9	3	1	2	10	2106	o01_to_04 o01_to_05	3				
arith_div_g09_03_o02_03	Division	9	3	2	3	10	2107	o01_to_04 o01_to_05	3				
arith_div_g09_03_o03_04	Division	9	3	3	4	10	2108	o01_to_04 o01_to_05	3				
arith_div_g09_03_o04_05	Division	9	3	4	5	10	2109	o01_to_04 o01_to_05 o04_to_07	3				
													
arith_div_g09_03_o01_04	Division	9	3	1	4	10	2110	seq_01_to_04	3				
													
arith_div_g09_03_o05_06	Division	9	3	5	6	10	2111	o05_to_07 o01_to_05 o04_to_07 o05_to_10	3				
arith_div_g09_03_o06_07	Division	9	3	6	7	10	2112	o05_to_07 o06_to_10 o04_to_07 o05_to_10	3				
arith_div_g09_03_o07_08	Division	9	3	7	8	10	2113	o05_to_07 o06_to_10 o04_to_07 o05_to_10 o07_to_10	3				
													
arith_div_g09_03_o04_07	Division	9	3	4	7	10	2114	seq_04_to_07 seq_05_to_07	3				
arith_div_g09_03_o01_07	Division	9	3	1	7	10	2115	seq_01_to_07	3				
													
arith_div_g09_03_o08_09	Division	9	3	8	9	10	2116	o08_to_10 o06_to_10 o07_to_10 o05_to_10	3				
arith_div_g09_03_o09_10	Division	9	3	9	10	10	2117	o08_to_10 o06_to_10 o07_to_10 o05_to_10	3				
arith_div_g09_03_o10	Division	9	3	10		10	2118	o08_to_10 o06_to_10 o07_to_10 o05_to_10	3				
													
arith_div_g09_03_o07_10	Division	9	3	7	10	10	2119	seq_07_to_10 seq_08_to_10	3				
arith_div_g09_03_o01_10	Division	9	3	1	10	10	2120	seq_01_to_10	3				
													
arith_div_g10_03_o01_02	Division	10	3	1	2	10	2121	o01_to_04 o01_to_05	3				
arith_div_g10_03_o02_03	Division	10	3	2	3	10	2122	o01_to_04 o01_to_05	3				
arith_div_g10_03_o03_04	Division	10	3	3	4	10	2123	o01_to_04 o01_to_05	3				
arith_div_g10_03_o04_05	Division	10	3	4	5	10	2124	o01_to_04 o01_to_05 o04_to_07	3				
													
arith_div_g10_03_o01_04	Division	10	3	1	4	10	2125	seq_01_to_04	3				
